dates,stock,open,close,high,low,volume,category
2008-05-02,FUJHY,43.6500,43.6500,44.0000,43.5000,8932,Cars
2008-05-01,FUJHY,43.0000,43.0000,43.2000,43.0000,1595,Cars
2008-04-30,FUJHY,42.8500,42.8500,43.4500,42.8500,10412,Cars
2008-04-29,FUJHY,44.0600,44.0600,44.5000,44.0600,1935,Cars
2008-04-28,FUJHY,43.8500,43.8500,44.2000,43.8100,10767,Cars
2008-04-25,FUJHY,43.0500,43.0500,43.0600,43.0500,400,Cars
2008-04-24,FUJHY,42.0000,42.0000,42.5500,41.8500,2346,Cars
2008-04-23,FUJHY,42.7500,42.7500,42.7500,42.7500,638,Cars
2008-04-22,FUJHY,43.9500,43.9500,43.9500,43.3100,1240,Cars
2008-04-21,FUJHY,44.6000,44.6000,45.2000,44.5500,1014,Cars
2008-04-18,FUJHY,45.2400,45.2400,45.2400,44.9000,4100,Cars
2008-04-17,FUJHY,44.2500,44.2500,44.2500,43.8100,1350,Cars
2008-04-16,FUJHY,43.6400,43.6400,43.6400,42.6500,2936,Cars
2008-04-15,FUJHY,41.8600,41.8600,42.4900,41.8600,445,Cars
2008-04-14,FUJHY,41.5600,41.5600,42.2000,41.5600,5486,Cars
2008-04-11,FUJHY,42.5000,42.5000,43.7500,42.5000,9240,Cars
2008-04-10,FUJHY,40.1000,40.1000,40.1000,39.3000,11229,Cars
2008-04-09,FUJHY,40.1100,40.1100,40.1100,40.0100,645,Cars
2008-04-08,FUJHY,40.0600,40.0600,40.6400,40.0000,1670,Cars
2008-04-07,FUJHY,41.0500,41.0500,41.0500,41.0500,115,Cars
2008-04-04,FUJHY,40.8500,40.8500,40.8500,40.8100,876,Cars
2008-04-03,FUJHY,41.7100,41.7100,41.7100,41.3000,795,Cars
2008-04-02,FUJHY,42.4100,42.4100,42.6500,42.3100,2100,Cars
2008-04-01,FUJHY,40.7000,40.7000,43.5000,40.4500,5200,Cars
2008-03-31,FUJHY,42.2000,42.2000,42.2000,41.5600,1819,Cars
2008-03-28,FUJHY,43.0500,43.0500,43.7000,42.8600,680,Cars
2008-03-27,FUJHY,43.1500,43.1500,43.2900,42.6600,2032,Cars
2008-03-26,FUJHY,42.5100,42.5100,42.9500,42.5100,2218,Cars
2008-03-25,FUJHY,43.8000,43.8000,44.0500,43.4500,4213,Cars
2009-03-26,PEG,28.9200,29.4000,29.4200,28.5720,2583200,Commodities
2009-03-25,PEG,29.1400,28.9300,29.6800,28.5200,2461000,Commodities
2009-03-24,PEG,28.8600,28.9900,29.2800,28.5000,2831300,Commodities
2009-03-23,PEG,28.2700,29.2400,29.2900,27.8500,3562500,Commodities
2009-03-20,PEG,28.2100,27.6200,28.4900,27.5700,5046000,Commodities
2009-03-19,PEG,27.9700,28.0800,28.2100,27.3600,4496600,Commodities
2009-03-18,PEG,26.2200,27.6400,27.7500,25.8000,6383200,Commodities
2009-03-17,PEG,25.4200,26.3300,26.3800,24.5500,7389000,Commodities
2009-03-16,PEG,24.8800,25.3400,25.9700,24.8600,4532100,Commodities
2009-03-13,PEG,24.1600,24.8500,24.9700,24.0000,5312800,Commodities
2009-03-12,PEG,24.4400,24.0200,24.6000,23.6500,6548400,Commodities
2009-03-11,PEG,25.2900,24.5100,25.7500,24.4600,4353200,Commodities
2009-03-10,PEG,24.6000,25.0700,25.3500,24.3800,5422500,Commodities
2009-03-09,PEG,24.2800,24.1300,24.7600,23.8600,3130500,Commodities
2009-03-06,PEG,25.1600,24.5700,25.5300,23.9000,5621400,Commodities
2009-03-05,PEG,25.4800,24.9700,25.5000,24.4690,4536900,Commodities
2009-03-04,PEG,25.7900,25.9600,26.3100,25.4400,4790400,Commodities
2009-03-03,PEG,26.7800,25.4900,27.1000,25.3500,4912800,Commodities
2009-03-02,PEG,26.9600,26.4800,27.7400,26.3600,3451400,Commodities
2009-02-27,PEG,27.0100,27.2900,27.8200,26.6300,4040600,Commodities
2009-02-26,PEG,28.2600,27.4700,28.3900,27.3900,2222000,Commodities
2009-02-25,PEG,28.4500,27.9100,28.4500,27.7100,3971000,Commodities
2009-02-24,PEG,28.1300,28.5400,28.6900,28.0100,3733400,Commodities
2009-02-23,PEG,28.7600,27.9400,29.0500,27.8100,3542400,Commodities
2009-02-20,PEG,28.7700,28.5200,29.0500,27.9600,3458600,Commodities
2009-02-19,PEG,28.3400,29.2800,29.9500,28.3400,2294800,Commodities
2009-02-18,PEG,29.5600,29.1800,29.6000,28.9800,3055000,Commodities
2009-02-17,PEG,30.1000,29.3100,30.2300,29.2800,3111000,Commodities
2009-02-13,PEG,30.9300,30.9700,31.4100,30.7600,1910700,Commodities
2009-02-12,PEG,30.8100,31.0900,31.1200,30.2100,3946100,Commodities
2009-02-11,PEG,31.0900,31.4100,31.5400,30.9900,2684500,Commodities
2009-02-10,PEG,32.0500,30.9800,32.4000,30.8300,4217200,Commodities
2009-02-09,PEG,32.5400,32.2600,32.8800,31.9200,2242500,Commodities
2009-02-06,PEG,31.9900,32.6800,33.0200,31.3280,5226900,Commodities
2009-02-05,PEG,31.1000,31.7500,31.9300,30.8500,3412600,Commodities
2009-02-04,PEG,30.2900,31.1500,31.7100,30.2800,3204800,Commodities
2009-02-03,PEG,31.6600,31.2800,31.6900,30.8400,4678000,Commodities
2009-02-02,PEG,31.4600,31.4400,31.9600,31.0600,3889100,Commodities
2009-01-30,PEG,32.7700,31.5700,33.1000,31.3500,3565200,Commodities
2009-01-29,PEG,32.9100,32.8400,33.6600,32.4900,2272200,Commodities
2009-01-28,PEG,32.9400,33.2400,33.5300,32.6100,3597400,Commodities
2009-01-27,PEG,32.2300,32.4800,32.8000,31.8100,4585300,Commodities
2009-01-26,PEG,31.0200,32.0000,32.3800,31.0200,4329100,Commodities
2009-01-23,PEG,30.2400,31.0100,31.1400,29.7200,3409700,Commodities
2009-01-22,PEG,30.1500,30.4800,30.7200,30.1100,3426900,Commodities
2009-01-21,PEG,30.9100,30.7400,31.0500,30.1900,5687300,Commodities
2009-01-20,PEG,30.8600,30.3800,31.3500,30.2800,3210500,Commodities
2009-01-16,PEG,30.6600,30.9700,31.1500,30.4400,3013400,Commodities
2009-01-15,PEG,29.7700,30.2500,30.2600,29.6400,3279400,Commodities
2009-01-14,PEG,29.3000,29.8700,29.9900,28.5500,3576900,Commodities
2009-01-13,PEG,30.4000,29.7600,30.4800,29.4900,2490600,Commodities
2009-01-12,PEG,30.6400,30.3700,30.8300,30.1900,2435100,Commodities
2009-01-09,PEG,30.7300,30.5600,31.1650,30.4800,2480900,Commodities
2009-01-08,PEG,30.9100,30.9900,30.9900,30.4700,1936300,Commodities
2009-01-07,PEG,30.7700,30.9200,31.7600,30.6200,3509300,Commodities
2009-01-06,PEG,30.8100,31.0500,31.3700,30.3900,2765800,Commodities
2009-01-05,PEG,30.1000,30.6300,30.9900,30.1000,3682500,Commodities
2009-01-02,PEG,29.0000,30.0500,30.2100,28.8700,3234900,Commodities
2008-12-31,PEG,27.7400,29.1700,29.2300,27.7400,4340200,Commodities
2008-12-30,PEG,28.4200,28.1800,28.5200,27.4000,3242000,Commodities
2008-12-29,PEG,28.3300,28.2500,28.4300,27.7800,1324400,Commodities
2008-12-26,PEG,28.0600,28.3600,28.4900,27.9700,734300,Commodities
2008-12-24,PEG,27.7700,27.9300,28.0500,27.6520,400900,Commodities
2008-12-23,PEG,28.3200,27.7700,28.3900,27.6000,1969700,Commodities
2008-12-22,PEG,28.7100,28.1200,29.1300,27.6300,2967800,Commodities
2008-12-19,PEG,29.2800,28.7100,29.4500,28.3900,4360300,Commodities
2008-12-18,PEG,28.1600,28.2800,28.9400,28.0900,4608900,Commodities
2008-12-17,PEG,29.5800,28.0900,29.5800,28.0300,4325300,Commodities
2008-12-16,PEG,29.0200,30.0300,30.2400,29.0200,3353600,Commodities
2008-12-15,PEG,29.6100,29.2300,29.8300,28.9700,2590700,Commodities
2008-12-12,PEG,27.9900,29.4200,29.6200,27.9500,2547300,Commodities
2008-12-11,PEG,28.7100,29.0100,29.9500,28.6400,3007300,Commodities
2008-12-10,PEG,28.5700,29.0600,29.1400,28.0100,2675600,Commodities
2008-12-09,PEG,28.8200,28.3100,29.1200,28.1300,1996400,Commodities
2008-12-08,PEG,29.3500,28.8800,29.4900,28.0500,3460000,Commodities
2008-12-05,PEG,28.0800,28.5400,28.7300,26.8700,3927000,Commodities
2008-12-04,PEG,30.6400,28.5700,30.7000,27.9600,3326600,Commodities
2008-12-03,PEG,28.8500,30.8900,31.0400,28.8400,4946100,Commodities
2008-12-02,PEG,28.6000,29.5000,29.5500,28.2700,3928000,Commodities
2008-12-01,PEG,30.0100,28.2100,30.2000,28.1100,3484800,Commodities
2008-11-28,PEG,30.0300,30.9000,30.9900,29.9400,1171100,Commodities
2008-11-26,PEG,28.9400,30.1400,30.3000,28.1700,3332700,Commodities
2008-11-25,PEG,29.5000,29.6600,30.6900,28.8600,4669300,Commodities
2008-11-24,PEG,29.7500,29.1600,30.0000,28.7200,6052900,Commodities
2008-11-21,PEG,26.7800,29.6400,29.8500,26.2100,7949200,Commodities
2008-11-20,PEG,27.4600,26.1000,28.2300,25.5900,6243400,Commodities
2008-11-19,PEG,28.6000,27.8400,30.4100,27.7900,3917200,Commodities
2008-11-18,PEG,29.1400,29.1100,29.9300,28.0400,3463700,Commodities
2008-11-17,PEG,28.2700,29.1400,29.9400,27.7100,3470000,Commodities
2008-11-14,PEG,28.9900,28.6000,30.1500,27.5300,4122600,Commodities
2008-11-13,PEG,27.9100,29.5900,29.7100,26.7115,6169700,Commodities
2008-11-12,PEG,27.2000,27.6800,28.1900,26.8600,4219300,Commodities
2008-11-11,PEG,26.5900,27.7900,28.4900,26.0700,2748700,Commodities
2008-11-10,PEG,28.1000,26.9200,28.6300,26.3400,3068200,Commodities
2008-11-07,PEG,26.6000,27.5200,27.5700,26.5000,3709100,Commodities
2008-11-06,PEG,27.6500,26.3600,27.7100,26.0000,3521100,Commodities
2008-11-05,PEG,29.1500,27.6300,29.7800,27.4200,3275500,Commodities
2008-11-04,PEG,29.5000,29.5100,31.0000,28.9500,4415100,Commodities
2008-11-03,PEG,28.0000,29.3900,29.7800,27.8400,3886100,Commodities
2008-10-31,PEG,30.0500,28.1500,30.0500,27.5700,4210900,Commodities
2008-10-30,PEG,29.8100,29.8300,30.1000,28.4300,3151300,Commodities
2008-10-29,PEG,30.0000,28.3900,30.4000,28.3000,4005500,Commodities
2008-10-28,PEG,27.6300,30.0100,30.1200,26.2700,4100600,Commodities
2008-10-27,PEG,27.2600,26.8900,28.5000,26.1100,3451500,Commodities
2008-10-24,PEG,26.9400,27.6400,28.5000,26.0000,3971000,Commodities
2008-10-23,PEG,26.7500,28.8800,29.1800,26.1900,5137100,Commodities
2008-10-22,PEG,28.4500,26.7400,28.8500,25.8600,3037200,Commodities
2008-10-21,PEG,29.9400,29.3300,31.1700,28.8700,3973200,Commodities
2008-10-20,PEG,27.6100,30.8500,31.1000,26.7800,3707000,Commodities
2008-10-17,PEG,25.8300,27.0600,28.1000,25.2600,5335000,Commodities
2008-10-16,PEG,26.3400,26.3100,26.8600,25.1500,6443100,Commodities
2008-10-15,PEG,28.7800,26.2600,28.7800,26.2000,3788000,Commodities
2008-10-14,PEG,30.2100,29.3100,31.4400,28.0000,5159200,Commodities
2008-10-13,PEG,25.5000,29.2700,29.4300,25.0100,4107700,Commodities
2008-10-10,PEG,25.2100,24.9900,26.5100,22.0900,9929000,Commodities
2008-10-09,PEG,27.5200,26.5000,28.0200,26.2800,6106100,Commodities
2008-10-08,PEG,27.8600,27.7600,29.0700,26.9700,5206700,Commodities
2008-10-07,PEG,29.9300,28.2600,30.1200,27.9900,5011600,Commodities
2008-10-06,PEG,32.0200,29.7300,32.9100,28.4300,5166200,Commodities
2008-10-03,PEG,33.1800,32.5700,33.7200,32.4000,3063200,Commodities
2008-10-02,PEG,33.0400,32.7200,33.3400,32.2900,2580600,Commodities
2008-10-01,PEG,32.6200,33.2100,33.5000,32.0100,2213300,Commodities
2008-09-30,PEG,32.9000,32.7900,33.9900,31.8300,4455900,Commodities
2008-09-29,PEG,34.4300,32.2000,34.4300,31.5500,5141200,Commodities
2008-09-26,PEG,34.8000,34.7600,35.1600,34.2120,1531900,Commodities
2008-09-25,PEG,34.0400,35.1100,35.5000,33.9500,1920700,Commodities
2008-09-24,PEG,33.1900,33.8800,33.9400,33.0200,2119100,Commodities
2008-09-23,PEG,34.8100,34.2300,35.2900,34.1700,1806600,Commodities
2008-09-22,PEG,35.3600,34.8000,35.8600,34.7000,1566500,Commodities
2008-09-19,PEG,36.8300,35.6400,39.0000,34.4700,4188200,Commodities
2008-09-18,PEG,34.4900,34.4200,35.0000,33.4800,4097000,Commodities
2008-09-17,PEG,35.5300,34.0900,35.6800,34.0700,4969100,Commodities
2008-09-16,PEG,35.9600,36.1200,36.4100,33.7000,5006700,Commodities
2008-09-15,PEG,36.5600,36.2300,37.4500,36.1200,3140400,Commodities
2008-09-12,PEG,36.6100,37.5200,37.7300,36.6100,2371300,Commodities
2008-09-11,PEG,36.4600,36.9600,37.0500,35.6900,2735900,Commodities
2008-09-10,PEG,36.5600,36.6000,37.6400,36.1600,3067800,Commodities
2008-09-09,PEG,38.6500,36.2400,38.8300,36.1600,4523600,Commodities
2008-09-08,PEG,37.7700,38.4300,38.6650,37.4000,3213600,Commodities
2008-09-05,PEG,38.0100,37.3300,38.2500,37.0100,3940000,Commodities
2008-09-04,PEG,39.2400,38.1100,39.2400,38.0950,3632500,Commodities
2008-09-03,PEG,40.3000,39.2500,40.5700,39.2500,3756200,Commodities
2008-09-02,PEG,41.2600,40.2900,41.2600,40.0000,2477100,Commodities
2008-08-29,PEG,41.4200,40.7700,41.6600,40.7700,1580200,Commodities
2008-08-28,PEG,41.3700,41.6900,41.6900,41.1600,1622600,Commodities
2008-08-27,PEG,40.7100,41.2700,41.3200,40.5500,1690500,Commodities
2008-08-26,PEG,39.8800,40.7700,40.8200,39.3700,1882100,Commodities
2008-08-25,PEG,40.4200,39.9700,40.4600,39.6800,1742800,Commodities
2008-08-22,PEG,40.6500,40.5000,40.7700,40.3300,1771700,Commodities
2008-08-21,PEG,39.3800,40.5000,40.5000,39.2600,1909400,Commodities
2008-08-20,PEG,39.3450,39.6600,39.8300,38.9700,2142700,Commodities
2008-08-19,PEG,38.8700,39.3900,39.4900,38.7800,3206600,Commodities
2008-08-18,PEG,39.2000,38.9700,39.5300,38.7300,2310100,Commodities
2008-08-15,PEG,40.1000,39.1500,40.1000,39.0800,3912100,Commodities
2008-08-14,PEG,40.2700,40.0700,40.5700,39.7800,1631100,Commodities
2008-08-13,PEG,40.2400,40.6900,40.8800,40.0700,1914600,Commodities
2008-08-12,PEG,41.0300,40.2500,41.2700,40.1500,2133400,Commodities
2008-08-11,PEG,40.6300,41.1600,41.3200,40.2300,3657500,Commodities
2008-08-08,PEG,39.9300,40.4400,40.5000,39.6000,2052000,Commodities
2008-08-07,PEG,39.9700,39.7900,40.8300,39.6600,3551800,Commodities
2008-08-06,PEG,39.9200,40.2300,40.6200,39.7700,2463000,Commodities
2008-08-05,PEG,39.7100,40.1200,40.6600,38.3000,4084800,Commodities
2008-08-04,PEG,40.2000,39.6200,40.9700,39.4600,3211800,Commodities
2008-08-01,PEG,41.2500,40.2800,42.6000,40.2800,3121300,Commodities
2008-07-31,PEG,41.4500,41.8000,42.0000,41.3300,4086800,Commodities
2008-07-30,PEG,41.1700,41.5300,41.7200,40.8500,2125100,Commodities
2008-07-29,PEG,40.6800,41.0000,41.1700,40.5200,1678300,Commodities
2008-07-28,PEG,41.0500,40.6300,41.4900,40.6200,2334500,Commodities
2008-07-25,PEG,41.7400,41.3200,42.0400,41.1700,1592600,Commodities
2008-07-24,PEG,42.2000,41.5000,42.2300,40.9100,3267700,Commodities
2008-07-23,PEG,43.3200,42.1000,43.4100,41.9300,2576700,Commodities
2008-07-22,PEG,43.4200,43.5300,43.9900,43.3200,1825400,Commodities
2008-07-21,PEG,42.3200,43.4000,43.6900,42.2500,1701200,Commodities
2008-07-18,PEG,42.5700,42.4500,43.5000,41.9900,2520100,Commodities
2008-07-17,PEG,42.8500,42.4500,42.9100,41.9600,2096500,Commodities
2008-07-16,PEG,43.7600,42.9700,44.3100,42.7400,2297700,Commodities
2008-07-15,PEG,43.8300,43.9300,44.5100,43.5200,2394600,Commodities
2008-07-14,PEG,44.4800,44.0900,45.4900,43.9700,1766700,Commodities
2008-07-11,PEG,44.4800,44.7100,45.3400,44.0800,1994000,Commodities
2008-07-10,PEG,44.3400,44.9000,45.1200,44.2700,2412400,Commodities
2008-07-09,PEG,44.6000,44.5600,45.2000,44.1100,2944700,Commodities
2008-07-08,PEG,44.9100,44.4600,45.2100,43.8850,5117600,Commodities
2008-07-07,PEG,46.1300,45.0900,46.6300,44.3300,2864700,Commodities
2008-07-03,PEG,46.6000,46.1800,46.9500,45.8000,1267500,Commodities
2008-07-02,PEG,46.7500,46.4700,47.3300,46.2900,2391800,Commodities
2008-07-01,PEG,45.4500,46.6700,46.7200,44.6700,2815700,Commodities
2008-06-30,PEG,44.7200,45.9300,46.4100,44.4800,4794200,Commodities
2008-06-27,PEG,44.4600,44.5800,44.9900,43.7900,6532100,Commodities
2008-06-26,PEG,45.2200,44.4400,45.7400,44.4400,2029700,Commodities
2008-06-25,PEG,46.0300,45.9300,46.2200,45.2900,1852800,Commodities
2008-06-24,PEG,45.9500,45.8000,46.1600,45.7700,1729200,Commodities
2008-06-23,PEG,45.7800,45.8300,46.2600,45.7600,1806100,Commodities
2008-06-20,PEG,45.7200,45.7800,46.7900,45.4600,2678100,Commodities
2008-06-19,PEG,45.8800,46.7900,46.8600,45.7700,2122200,Commodities
2008-06-18,PEG,46.4700,45.9000,46.8100,45.8500,2678800,Commodities
2008-06-17,PEG,46.5000,46.8600,47.2800,46.2000,2289700,Commodities
2008-06-16,PEG,46.2200,46.4500,46.5300,45.6700,1395800,Commodities
2008-06-13,PEG,46.3500,46.6100,46.7500,45.9400,2162900,Commodities
2008-06-12,PEG,46.5300,46.1400,46.5500,45.9100,2328300,Commodities
2008-06-11,PEG,45.8300,46.2600,46.6800,45.3100,3977700,Commodities
2008-06-10,PEG,45.2500,46.0000,46.1700,44.7200,2782000,Commodities
2008-06-09,PEG,44.7400,45.5400,46.0500,44.2600,2564500,Commodities
2008-06-06,PEG,44.6100,44.4000,45.1300,44.0100,2942800,Commodities
2008-06-05,PEG,44.3700,45.0700,45.1500,43.9200,2091200,Commodities
2008-06-04,PEG,42.8500,44.3100,44.7800,42.8500,2931800,Commodities
2008-06-03,PEG,43.7900,43.0500,44.2000,42.8800,1944500,Commodities
2008-06-02,PEG,43.9200,43.8900,44.1100,43.2300,2378400,Commodities
2008-05-30,PEG,43.9700,44.2600,44.4100,43.7400,1704600,Commodities
2008-05-29,PEG,43.2600,43.9300,44.1200,43.0700,1877500,Commodities
2008-05-28,PEG,43.0700,43.2600,43.4700,42.8800,1476600,Commodities
2008-05-27,PEG,43.1700,43.1300,43.4500,42.7700,1835400,Commodities
2008-05-23,PEG,44.1300,43.1400,44.2700,43.0800,1418800,Commodities
2008-05-22,PEG,43.5700,44.2500,44.4200,43.5000,1504000,Commodities
2008-05-21,PEG,44.0300,43.6600,44.2300,43.4600,2815400,Commodities
2008-05-20,PEG,44.2100,43.9100,44.7000,43.7300,2805900,Commodities
2008-05-19,PEG,42.4900,43.3500,43.5500,42.4900,1684900,Commodities
2008-05-16,PEG,42.0600,42.5000,42.6800,41.9900,1707800,Commodities
2008-05-15,PEG,42.1500,42.1700,42.3300,41.4900,2053400,Commodities
2008-05-14,PEG,41.9500,42.0400,42.2200,41.4800,1770500,Commodities
2008-05-13,PEG,42.2500,41.8400,42.7500,41.5800,1773200,Commodities
2008-05-12,PEG,42.2500,42.2400,42.4700,41.9000,1622300,Commodities
2008-05-09,PEG,42.1100,42.2300,42.3900,41.7700,2198600,Commodities
2008-05-08,PEG,42.2200,42.2900,42.6300,41.7900,2227300,Commodities
2008-05-07,PEG,42.5500,41.9800,42.6200,41.7600,3485800,Commodities
2008-05-06,PEG,44.0000,42.6800,44.0000,42.4100,3776300,Commodities
2008-05-05,PEG,44.9000,44.1500,44.9000,43.8600,2003400,Commodities
2008-05-02,PEG,44.4200,44.8400,45.1800,44.1500,1529900,Commodities
2008-05-01,PEG,43.8800,44.0900,44.5009,43.5100,1786800,Commodities
2008-04-30,PEG,43.8200,43.9100,44.4500,43.5500,2364700,Commodities
2008-04-29,PEG,43.9200,43.8200,43.9700,43.4600,2255600,Commodities
2008-04-28,PEG,43.7400,43.8900,44.2500,43.6400,1364600,Commodities
2008-04-25,PEG,43.8000,43.7500,44.2000,43.6700,1341600,Commodities
2008-04-24,PEG,44.3000,43.6800,44.3000,43.5700,1469800,Commodities
2008-04-23,PEG,43.6500,44.0200,44.1300,43.2000,2008000,Commodities
2008-04-22,PEG,43.7500,43.4000,43.8000,43.2900,2007000,Commodities
2008-04-21,PEG,44.0300,43.8700,44.2900,43.3500,2147000,Commodities
2008-04-18,PEG,44.6400,44.1800,44.8400,43.8900,1914300,Commodities
2008-04-17,PEG,44.1800,43.9800,44.4000,43.8500,2219000,Commodities
2008-04-16,PEG,43.4900,44.1900,44.2600,43.0200,2304300,Commodities
2008-04-15,PEG,42.8600,43.3300,43.5100,42.5900,2602900,Commodities
2008-04-14,PEG,42.0100,42.6700,42.8500,42.0100,3209800,Commodities
2008-04-11,PEG,41.2000,42.1500,42.5100,41.2000,2447700,Commodities
2008-04-10,PEG,42.0600,41.4200,42.1900,41.1400,2763000,Commodities
2008-04-09,PEG,42.1700,42.1400,42.2400,41.8400,2306700,Commodities
2008-04-08,PEG,41.7100,42.0600,42.2400,41.5640,1820400,Commodities
2008-04-07,PEG,42.3800,42.0200,42.4200,41.5000,1742500,Commodities
2008-04-04,PEG,41.6700,42.0000,42.5200,41.3100,2902300,Commodities
2008-04-03,PEG,41.5000,41.5200,41.6500,41.0600,2673200,Commodities
2008-04-02,PEG,41.5400,41.4300,41.7600,40.9200,3072400,Commodities
2008-04-01,PEG,40.6500,41.4300,41.5600,40.1800,3951400,Commodities
2008-03-31,PEG,39.6700,40.1900,40.4200,39.3654,4201000,Commodities
2008-03-28,PEG,39.9100,39.6100,40.4000,39.5600,3269100,Commodities
2008-03-27,PEG,39.4200,39.7000,40.2300,39.3300,4109600,Commodities
2008-03-26,PEG,40.1300,39.3100,40.1300,39.0750,5064600,Commodities
2009-03-26,TIF,22.7800,22.7300,23.1500,22.1900,4623700,Commodities
2009-03-25,TIF,23.4000,22.4800,23.8890,21.7700,4029300,Commodities
2009-03-24,TIF,22.9500,23.1700,23.7500,22.5800,2912700,Commodities
2009-03-23,TIF,21.3900,23.3700,23.4000,20.7600,8257300,Commodities
2009-03-20,TIF,21.1200,20.2300,21.1500,19.9700,3162700,Commodities
2009-03-19,TIF,21.4700,20.7700,21.5000,20.5100,3167500,Commodities
2009-03-18,TIF,20.0400,21.1400,21.3700,19.8800,3274300,Commodities
2009-03-17,TIF,19.5700,20.2500,20.2700,18.8000,3597700,Commodities
2009-03-16,TIF,19.9400,19.3000,19.9800,19.3000,2585200,Commodities
2009-03-13,TIF,19.8100,19.6800,19.9900,19.1700,2873900,Commodities
2009-03-12,TIF,18.3400,19.6100,19.7700,17.9000,3118200,Commodities
2009-03-11,TIF,18.4600,18.4500,19.1000,18.0700,3641800,Commodities
2009-03-10,TIF,17.3600,18.2600,18.3700,17.1300,3916300,Commodities
2009-03-09,TIF,16.9500,16.9400,17.7700,16.7500,2560400,Commodities
2009-03-06,TIF,17.3200,17.2100,17.6300,16.7000,3584600,Commodities
2009-03-05,TIF,17.8500,17.1300,18.0400,16.9400,3630600,Commodities
2009-03-04,TIF,17.7400,18.2800,18.5100,17.3300,4343400,Commodities
2009-03-03,TIF,17.7800,17.3200,18.0500,16.9700,4329800,Commodities
2009-03-02,TIF,18.5900,17.6100,19.0600,17.5800,3284000,Commodities
2009-02-27,TIF,18.7700,19.0400,19.6400,18.5500,3006100,Commodities
2009-02-26,TIF,19.5200,18.9600,19.6500,18.9200,3105300,Commodities
2009-02-25,TIF,19.6500,19.0900,19.8300,18.9000,3162300,Commodities
2009-02-24,TIF,19.1300,19.7500,20.1200,18.9100,4363800,Commodities
2009-02-23,TIF,19.9500,18.9500,20.2700,18.8600,3894400,Commodities
2009-02-20,TIF,19.5000,19.7500,20.0000,19.2000,3672600,Commodities
2009-02-19,TIF,20.0900,19.7500,20.5100,19.6000,3176000,Commodities
2009-02-18,TIF,20.1400,19.8200,20.2100,19.4000,3600000,Commodities
2009-02-17,TIF,19.9000,19.9200,20.2900,19.5100,5299300,Commodities
2009-02-13,TIF,20.6200,20.1800,21.0700,20.1200,3680100,Commodities
2009-02-12,TIF,20.9000,20.5700,21.0000,19.5800,6120000,Commodities
2009-02-11,TIF,21.5300,21.0000,21.7300,20.5200,6498400,Commodities
2009-02-10,TIF,22.3000,21.5600,22.8800,21.4500,2318200,Commodities
2009-02-09,TIF,22.6800,22.7500,23.0600,22.2600,1264600,Commodities
2009-02-06,TIF,21.7400,22.8900,23.3800,21.7400,2957600,Commodities
2009-02-05,TIF,20.7400,21.7400,21.8320,20.6100,2847400,Commodities
2009-02-04,TIF,21.3100,20.8800,21.5000,20.6900,1975900,Commodities
2009-02-03,TIF,20.6900,21.3000,21.4000,20.2200,2111300,Commodities
2009-02-02,TIF,20.4600,20.4700,20.9500,20.0300,2421400,Commodities
2009-01-30,TIF,21.5800,20.7500,22.1000,20.6400,2844400,Commodities
2009-01-29,TIF,22.7500,21.7300,22.7700,21.7000,2274800,Commodities
2009-01-28,TIF,22.2400,23.0000,23.3700,22.0000,3142500,Commodities
2009-01-27,TIF,21.1600,21.5800,21.7500,20.9900,2312200,Commodities
2009-01-26,TIF,20.8300,21.2100,21.9900,20.7900,2160700,Commodities
2009-01-23,TIF,20.5000,21.1800,21.5200,20.2600,2142400,Commodities
2009-01-22,TIF,20.8900,21.2100,21.6500,20.4000,2666300,Commodities
2009-01-21,TIF,21.8100,21.7300,21.8200,20.6200,3704400,Commodities
2009-01-20,TIF,22.7700,21.3000,22.8300,21.1800,3325100,Commodities
2009-01-16,TIF,22.6100,22.8400,22.9400,22.0800,3343200,Commodities
2009-01-15,TIF,21.8800,22.0800,22.8100,21.1000,4330100,Commodities
2009-01-14,TIF,20.7400,21.9500,22.6000,20.3600,10094700,Commodities
2009-01-13,TIF,22.0500,22.0000,23.0900,21.4500,3790800,Commodities
2009-01-12,TIF,22.3800,22.0600,22.6300,21.7000,4383400,Commodities
2009-01-09,TIF,23.9700,22.4000,24.1500,22.1200,5891700,Commodities
2009-01-08,TIF,23.6700,24.0800,24.2400,23.1690,4084200,Commodities
2009-01-07,TIF,25.2200,24.8300,25.5000,24.4500,2896200,Commodities
2009-01-06,TIF,25.9200,25.8900,26.2000,25.0400,2314900,Commodities
2009-01-05,TIF,25.2700,25.6600,25.9000,24.7600,2621700,Commodities
2009-01-02,TIF,23.9300,25.5400,25.7900,23.5800,3396700,Commodities
2008-12-31,TIF,23.0800,23.6300,23.9000,23.0800,2497100,Commodities
2008-12-30,TIF,21.8300,23.0300,23.0800,21.6100,2683100,Commodities
2008-12-29,TIF,22.3300,21.5000,22.5100,21.0500,2595700,Commodities
2008-12-26,TIF,22.3000,22.4200,22.7500,22.2300,826600,Commodities
2008-12-24,TIF,22.9000,22.3400,22.9000,22.0700,838100,Commodities
2008-12-23,TIF,23.0900,22.4200,23.2500,22.1900,1966000,Commodities
2008-12-22,TIF,24.5300,22.8400,24.6500,22.3400,2383200,Commodities
2008-12-19,TIF,24.8150,24.5300,25.4300,23.7600,2499200,Commodities
